playlist,name,artists,duration,link
Pop Rising,What Would You Do?,Joel Corry;David Guetta;Bryson Tiller,02:54,https://open.spotify.com/track/1D2ZNECRd7KIlA4pyOUGsv
Pop Rising,Used To Know Me,Charli XCX,02:25,https://open.spotify.com/track/5dry5tz8yLcLuOJ3l6ZEQd
Pop Rising,Anyone For You (Tiger Lily),George Ezra,03:07,https://open.spotify.com/track/5iFQfP3AqVnHHS89LKQisL
Pop Rising,"OPEN A WINDOW (feat. Tyler, The Creator)","Rex Orange County;Tyler, The Creator",03:38,https://open.spotify.com/track/0YpaoMOUSP3jwZ4RgqNESG
Pop Rising,Mr. Forgettable,David Kushner,03:07,https://open.spotify.com/track/39ZVkOVxjG8ypNdUSVNkxU
Pop Rising,Boyfriend,Dove Cameron,02:33,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj
Pop Rising,Sweetest Pie,Megan Thee Stallion;Dua Lipa,03:21,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh
Pop Rising,In The Dark,Purple Disco Machine;Sophie and the Giants,03:05,https://open.spotify.com/track/0k5RQGviUoEt78mfqI3wDV
Pop Rising,Move Your Body,Öwnboss;Sevek,02:37,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi
Pop Rising,Over,Lucky Daye,03:25,https://open.spotify.com/track/1DOgkaR5Gqa8JtPEIbQORC
Pop Rising,Solar Power - Spotify Singles,Glass Animals,02:53,https://open.spotify.com/track/2JrkrX1MMmqpwfve5El6Re
Pop Rising,Butterflies,Abe Parker,03:03,https://open.spotify.com/track/6Xa2rrTpSLkpx887Y115mO
Pop Rising,Give Me The Reason,James Bay,03:54,https://open.spotify.com/track/5viz8trU1uh1pngW0hWr3l
Pop Rising,Numb Little Bug,Em Beihold,02:49,https://open.spotify.com/track/3o9kpgkIcffx0iSwxhuNI2
Pop Rising,PS5 (with TOMORROW X TOGETHER & Alan Walker),salem ilese;TOMORROW X TOGETHER;Alan Walker,02:32,https://open.spotify.com/track/7xNCacksfUkYXsXuSW4vNF
Pop Rising,Remedy,Leony,02:27,https://open.spotify.com/track/5JVA0t7r2Y7m9NaHmgaeiC
Pop Rising,High,The Chainsmokers,02:55,https://open.spotify.com/track/3t4KHjd8uQpJJ2fa0fRIpR
