playlist,name,artists,duration,link
Daily Mix 6,SCOOP (feat. Doja Cat),Lil Nas X;Doja Cat,02:54,https://open.spotify.com/track/6bpq1jGkVz66Q3LYeoXdjZ
Daily Mix 6,Sunshine (feat. Lil Wayne & Childish Gambino),Latto;Lil Wayne;Childish Gambino,03:26,https://open.spotify.com/track/3Lf16tRdqj4H7MBtCSztDS
Daily Mix 6,Get Into It (Yuh),Doja Cat,02:18,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
Daily Mix 6,No Love (with SZA),Summer Walker;SZA,03:51,https://open.spotify.com/track/08SB2OtZkaliju77WYEKxk
Daily Mix 6,Feels Like,Lucky Daye,03:29,https://open.spotify.com/track/2Hyaggl5zUVCwGSbJmkOs3
Daily Mix 6,Megan's Piano,Megan Thee Stallion,01:53,https://open.spotify.com/track/4HyVMzg0sUQsdOxRvSO8Ka
Daily Mix 6,Collide (feat. Tyga),Justine Skye;Tyga,04:20,https://open.spotify.com/track/22I3h5AOENlH4CqXJsEbFR
Daily Mix 6,WE (Warm Embrace),Chris Brown,03:54,https://open.spotify.com/track/7rTzmiwE6lmBG8vQvBzNg7
Daily Mix 6,Wheelie (feat. 21 Savage),Latto;21 Savage,02:50,https://open.spotify.com/track/5lrAnzvRBQSgAkpo0WkMjB
Daily Mix 6,Celebrity Skin,Doja Cat,02:39,https://open.spotify.com/track/66bLKGXOk3kPWWHP7Tbrki
Daily Mix 6,"Be U (216 Hz) (feat. iann dior) - Inspired by ""Maejor Frequency""",Maejor;iann dior;Audio Chateau,03:54,https://open.spotify.com/track/4klfofDtfuOzzqZ5luSJcO
Daily Mix 6,Butter - Megan Thee Stallion Remix,BTS;Megan Thee Stallion,02:44,https://open.spotify.com/track/474VqnPDr0251lsQBB8sQB
Daily Mix 6,Thot Shit,Megan Thee Stallion,03:04,https://open.spotify.com/track/7FdmHr87G79PDRGy9SPBkZ
Daily Mix 6,Leave You Alone,Ella Mai,03:29,https://open.spotify.com/track/63QC7HvgJXgH8udcfPqW7q
Daily Mix 6,8TEEN,Khalid,03:48,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
Daily Mix 6,Have Mercy,Chlöe,02:28,https://open.spotify.com/track/5SixeLvPsYpk7qq9lo5xYg
Daily Mix 6,R U That (feat. 21 Savage),Shenseea;21 Savage,02:42,https://open.spotify.com/track/1URvGXIzMP4qnr8AUIBFfN
Daily Mix 6,chances,thuy;DCMBR,02:47,https://open.spotify.com/track/3PPD1wg591kQnsws16mlkS
Daily Mix 6,Playa (feat. H.E.R.),A Boogie Wit da Hoodie;H.E.R.,02:38,https://open.spotify.com/track/2yLDniiA2kYECf7IE3f2bd
Daily Mix 6,Whatever Simon Says,Mahalia,03:32,https://open.spotify.com/track/1tHUrfOKfRgzuGaa6lXcK7
Daily Mix 6,DFMU,Ella Mai,03:17,https://open.spotify.com/track/3la7i4yJUIqcXPoRoo3w8d
Daily Mix 6,Wild Side (feat. Cardi B),Normani;Cardi B,03:29,https://open.spotify.com/track/2vXgyN14LX2zl7JEASw242
Daily Mix 6,DOLLA SIGN SLIME (feat. Megan Thee Stallion),Lil Nas X;Megan Thee Stallion,02:25,https://open.spotify.com/track/7zQirOExB0VR8yWUOqYeio
Daily Mix 6,Like A Thug (feat. Lil Durk),Latto;Lil Durk,02:52,https://open.spotify.com/track/363CJiT1VE431JUGLdJEEc
Daily Mix 6,Better,Khalid,03:49,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
Daily Mix 6,Lately (with 6LACK),Eli Derby;6LACK,03:51,https://open.spotify.com/track/6QyNMgB28X9oCdz2rAEnp7
