time,id,name,artists,link,playlist
2022-04-18T10:05:15,0pnG6sIThf9kp9ebTqn44L,redruM,Sorana;David Guetta,https://open.spotify.com/track/0pnG6sIThf9kp9ebTqn44L,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:02:22,3x599jtfaReHmd6Ba77PD0,Als Jij Maar Bij Me Bent,MEAU,https://open.spotify.com/track/3x599jtfaReHmd6Ba77PD0,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:59:41,2Mv9R8FDkPCjAghezGUgJC,Leven,Maan,https://open.spotify.com/track/2Mv9R8FDkPCjAghezGUgJC,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:57:26,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:54:20,0iBWf9gz65kHxuQkZkrNUc,Love Myself,RONDÉ,https://open.spotify.com/track/0iBWf9gz65kHxuQkZkrNUc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:51:20,0P88fVbvRQGgRQN1GulQNy,Glad U Came (feat. ZieZie),Liilz;ZieZie,https://open.spotify.com/track/0P88fVbvRQGgRQN1GulQNy,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:49:15,4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),Kygo;DNCE,https://open.spotify.com/track/4RAR8g8fZNB106ezUurnE0,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:45:39,2rdAPax7p9QRghy0wKiw6d,Missen Zou,Thomas Acda;Rolf Sanchez;Kraantje Pappie,https://open.spotify.com/track/2rdAPax7p9QRghy0wKiw6d,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:42:51,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:39:46,5xKJI9aPQhuTdTq8BrJ8fL,Ferrari,James Hype;Miggy Dela Rosa,https://open.spotify.com/track/5xKJI9aPQhuTdTq8BrJ8fL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:36:40,5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Alesso;Katy Perry,https://open.spotify.com/track/5902W4uHWzhtOff1UK7the,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:33:59,5Vrrxddu2CDh1wfysRPZJZ,Mijn Kleine Presidentje,Jaap Reesema,https://open.spotify.com/track/5Vrrxddu2CDh1wfysRPZJZ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:30:35,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:27:43,3hzxm5yFiOKeZ5f24Q9hsq,In M'n Bloed,Snelle,https://open.spotify.com/track/3hzxm5yFiOKeZ5f24Q9hsq,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:24:59,0JpEMzTHbt2zBIXrntrXzG,Young Right Now,Robin Schulz;Dennis Lloyd,https://open.spotify.com/track/0JpEMzTHbt2zBIXrntrXzG,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:21:53,7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),A1 x J1;Tion Wayne,https://open.spotify.com/track/7z5G2LOdV8okZn4yWg3q5g,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:18:56,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:16:10,6Dcz7Zg0I9Zu88QCQfQmmO,Shut Off The Lights,Bastille,https://open.spotify.com/track/6Dcz7Zg0I9Zu88QCQfQmmO,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:13:02,7bp3zmEvpHLa0h32nhDUkB,L’enfer,Stromae,https://open.spotify.com/track/7bp3zmEvpHLa0h32nhDUkB,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:09:53,52qTK7CEx1Vso4Evkx6ZCM,In The Dark,Purple Disco Machine;Sophie and the Giants,https://open.spotify.com/track/52qTK7CEx1Vso4Evkx6ZCM,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:06:46,6lZ5p6VTbZ2ZvnsdTlLv7I,Emiliana,CKay,https://open.spotify.com/track/6lZ5p6VTbZ2ZvnsdTlLv7I,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:04:00,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,Tate McRae,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T09:00:33,6lgIi3ixBsr4cMt3r19yX9,Dat heb jij gedaan,MEAU,https://open.spotify.com/track/6lgIi3ixBsr4cMt3r19yX9,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:57:02,5cppeoXfiK59UEsEeOvuNo,Trompeta,Willy William,https://open.spotify.com/track/5cppeoXfiK59UEsEeOvuNo,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:54:12,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Jax Jones;MNEK,https://open.spotify.com/track/3sa06xVNmLLYIxdNNmVQN8,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:51:14,6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,https://open.spotify.com/track/6Owc2SuzwO3LW1SAODYK3l,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:48:27,3yMC1KsTwh0ceXdIe4QQAQ,Fingers Crossed,Lauren Spencer-Smith,https://open.spotify.com/track/3yMC1KsTwh0ceXdIe4QQAQ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:45:31,18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto;Ava Max,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:42:46,3s1KwrLP0NlFWiWbjz6bfQ,Peru,Fireboy DML;Ed Sheeran,https://open.spotify.com/track/3s1KwrLP0NlFWiWbjz6bfQ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:39:38,4gOsMZ4bhBz0d313Lbz61t,Ik Wist Het,Matt Simons;Tabitha,https://open.spotify.com/track/4gOsMZ4bhBz0d313Lbz61t,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:36:32,5V2cXsvFE3VIQp5mYAi3Mn,Bieber Van De Kroeg,Donnie;Mart Hoogkamer,https://open.spotify.com/track/5V2cXsvFE3VIQp5mYAi3Mn,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:33:24,5iFQfP3AqVnHHS89LKQisL,Anyone For You (Tiger Lily),George Ezra,https://open.spotify.com/track/5iFQfP3AqVnHHS89LKQisL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:30:16,3mafhqH8nGsvyZTN86IEOc,Je Blik Richting Mij,Bankzitters,https://open.spotify.com/track/3mafhqH8nGsvyZTN86IEOc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:27:50,1YR7VB3xx85Iad2n3soyMb,Amsterdam,Cristian D;$hirak;Brysa;Ashafar,https://open.spotify.com/track/1YR7VB3xx85Iad2n3soyMb,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:24:56,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,Imanbek;BYOR,https://open.spotify.com/track/7fZBQnc0zXwVybgCIrQQil,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:22:25,3Falq0rEoroeaZqNp9UDIY,Zij Wil Mij,FLEMMING,https://open.spotify.com/track/3Falq0rEoroeaZqNp9UDIY,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:19:48,7GwNDFyxvpHAd4l1IfUDmr,Hallo,Antoon,https://open.spotify.com/track/7GwNDFyxvpHAd4l1IfUDmr,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:17:35,4abfmTMCQDA1VPamAm3c3j,1234,Cristian D;Bilal Wahib;LA$$A,https://open.spotify.com/track/4abfmTMCQDA1VPamAm3c3j,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:15:01,1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:12:06,35i2wSWfDTxxBMUCNnmosW,Honderd Keer,Suzan & Freek,https://open.spotify.com/track/35i2wSWfDTxxBMUCNnmosW,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:08:49,7uQ7e7nzbtyX87eIYHpj6Z,De Diepte,S10,https://open.spotify.com/track/7uQ7e7nzbtyX87eIYHpj6Z,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:05:53,63JrADDfrcjOaI6lyVkN3c,Vluchtstrook,Kris Kross Amsterdam;Antoon;Sigourney K,https://open.spotify.com/track/63JrADDfrcjOaI6lyVkN3c,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:03:24,5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T08:00:39,0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T07:57:12,4vHy2IHzf3EabEa7oMpUZB,No Wahala,1da Banton,https://open.spotify.com/track/4vHy2IHzf3EabEa7oMpUZB,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T07:54:29,0gq4UgDPGFdqpsWshU7dmv,Vanavond (Uit M'n Bol),Kris Kross Amsterdam;Donnie;Tino Martin,https://open.spotify.com/track/0gq4UgDPGFdqpsWshU7dmv,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:21:56,2iHsdUnmKGIuc9oRE3DfgJ,House On Fire,Mimi Webb,https://open.spotify.com/track/2iHsdUnmKGIuc9oRE3DfgJ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:19:34,1Y8COP6Oqef3UxIONvzx6I,COMPLETE MESS,5 Seconds of Summer,https://open.spotify.com/track/1Y8COP6Oqef3UxIONvzx6I,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:16:07,2yBWKK84uebv35lGajIMhc,Where We Started,Thomas Rhett;Katy Perry,https://open.spotify.com/track/2yBWKK84uebv35lGajIMhc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:13:04,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:10:18,50eJOxJiGmJ7PBZaTKpje1,make up sex (feat. blackbear),Machine Gun Kelly;blackbear,https://open.spotify.com/track/50eJOxJiGmJ7PBZaTKpje1,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:08:16,34Mg7rSCT7nRsf1kVCAvgz,I Burned LA Down,Noah Cyrus,https://open.spotify.com/track/34Mg7rSCT7nRsf1kVCAvgz,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:05:00,7dDrR6vMK1JAwZZ5MIWgme,Birthday Cake,Dylan Conrique,https://open.spotify.com/track/7dDrR6vMK1JAwZZ5MIWgme,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T12:01:34,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Jax Jones;MNEK,https://open.spotify.com/track/3sa06xVNmLLYIxdNNmVQN8,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:58:36,1HvTxgCj0mTzQlEo0zLvFb,In My Head,Lil Tjay,https://open.spotify.com/track/1HvTxgCj0mTzQlEo0zLvFb,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:56:20,3I3O8aazwBKkXN6RNjY06L,In My Head (feat. Travis Barker),24kGoldn;Travis Barker,https://open.spotify.com/track/3I3O8aazwBKkXN6RNjY06L,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:54:10,40gooTta3y4FgzXaMOGDJL,I Can't Help But Feel,Surfaces,https://open.spotify.com/track/40gooTta3y4FgzXaMOGDJL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:51:11,3QEX5O23KVp1yg1tj6Hycp,hate to be lame (feat. FINNEAS),Lizzy McAlpine;FINNEAS,https://open.spotify.com/track/3QEX5O23KVp1yg1tj6Hycp,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:48:33,7AX1eCw6qcX54PrDylynJr,Block me out,Gracie Abrams,https://open.spotify.com/track/7AX1eCw6qcX54PrDylynJr,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:44:23,0oA9wBGDY4uyILLg4GymWP,Tom's Diner,AnnenMayKantereit;Giant Rooks,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:39:53,4f1KkbXHnfIVZ9vmIExByJ,That's Where I Am,Maggie Rogers,https://open.spotify.com/track/4f1KkbXHnfIVZ9vmIExByJ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:35:40,2ZCu2xskiEBCV3y0eu0zJG,Treat Me,Chlöe,https://open.spotify.com/track/2ZCu2xskiEBCV3y0eu0zJG,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:33:09,7k0wVBW3cvV6Xmb87JikIf,Last Call,Khalid,https://open.spotify.com/track/7k0wVBW3cvV6Xmb87JikIf,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:29:58,2m6Ko3CY1qXNNja8AlugNc,Angel Baby,Troye Sivan,https://open.spotify.com/track/2m6Ko3CY1qXNNja8AlugNc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:26:17,4qWQdhdHttXPKrQVqoLKMy,neverletyougo,ROLE MODEL,https://open.spotify.com/track/4qWQdhdHttXPKrQVqoLKMy,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:23:18,4WghJOMjDpGdlk3b8aJIgy,up at night (feat. justin bieber),Kehlani;Justin Bieber,https://open.spotify.com/track/4WghJOMjDpGdlk3b8aJIgy,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:20:15,40mxAPW0mpgZ4EGPWiFxt9,iPad,The Chainsmokers,https://open.spotify.com/track/40mxAPW0mpgZ4EGPWiFxt9,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:16:52,3RfTeIrWS8LNrfHYwechtt,Sunroof,Nicky Youre;dazy,https://open.spotify.com/track/3RfTeIrWS8LNrfHYwechtt,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:14:08,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,Tate McRae,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:10:41,1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,David Guetta;Becky Hill;Ella Henderson,https://open.spotify.com/track/1WCEAGGRD066z2Q89ObXTq,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:07:51,4Gasn91fsCefnN8zM5GjA8,Finesse,Pheelz;BNXN fka Buju,https://open.spotify.com/track/4Gasn91fsCefnN8zM5GjA8,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:05:16,0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T11:01:49,55OlGT0r7dPTNuBlZXOjeA,Take My Hand,5 Seconds of Summer,https://open.spotify.com/track/55OlGT0r7dPTNuBlZXOjeA,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:57:49,6Jkm5kUldvIqxzI1Pa7nXH,10 Things I Hate About You,Leah Kate,https://open.spotify.com/track/6Jkm5kUldvIqxzI1Pa7nXH,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:55:11,4nmD4awtUUCC4AGETpUiuP,Big Energy (feat. DJ Khaled) - Remix,Latto;Mariah Carey;DJ Khaled,https://open.spotify.com/track/4nmD4awtUUCC4AGETpUiuP,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:48:23,2bdqU7C4softKNcMYDFi96,chaotic,Tate McRae,https://open.spotify.com/track/2bdqU7C4softKNcMYDFi96,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:45:25,1620rCO9xoE7kug77sS4AJ,Speakers,Alec Benjamin,https://open.spotify.com/track/1620rCO9xoE7kug77sS4AJ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:42:44,4w9qnwPPJRWPOw6DHhNtIc,Let Me Down Easy (Lie),Why Don't We,https://open.spotify.com/track/4w9qnwPPJRWPOw6DHhNtIc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:40:12,4W1JavoraGzh83nluQHY6C,You Were Loved (with OneRepublic),Gryffin;OneRepublic,https://open.spotify.com/track/4W1JavoraGzh83nluQHY6C,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:36:30,3nEHrvNNtgLv9rneTAYVr4,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia;Connie Constance,https://open.spotify.com/track/3nEHrvNNtgLv9rneTAYVr4,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:32:55,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:30:02,21AziTMaZwcLflGMAj85o5,All 4 Nothing (I'm So In Love),Lauv,https://open.spotify.com/track/21AziTMaZwcLflGMAj85o5,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:26:59,6Z165JvPnS8PYvGW8oLGLc,Flowers,Lauren Spencer-Smith,https://open.spotify.com/track/6Z165JvPnS8PYvGW8oLGLc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:24:22,7AYP21Q4qnxw2WxETEvSRb,Memories,Conan Gray,https://open.spotify.com/track/7AYP21Q4qnxw2WxETEvSRb,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T10:20:12,705dwKmZCd7ImAUyyD6Mpm,psychofreak (feat. WILLOW),Camila Cabello;WILLOW,https://open.spotify.com/track/705dwKmZCd7ImAUyyD6Mpm,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:30:05,2wVQcA1YCuGL6EW0QbgVoV,Everything But You (feat. A7S),Clean Bandit;A7S,https://open.spotify.com/track/2wVQcA1YCuGL6EW0QbgVoV,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:26:46,0qo1JukfClmpHnUOJxpFXi,killer queen,Mad Tsai,https://open.spotify.com/track/0qo1JukfClmpHnUOJxpFXi,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:23:47,6FtIK0IkmG33lKbc1pyAlZ,AMAZING,Rex Orange County,https://open.spotify.com/track/6FtIK0IkmG33lKbc1pyAlZ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:20:17,6VIYEyjNW71NnIGEduf8D8,Remind Me,Tom Grennan,https://open.spotify.com/track/6VIYEyjNW71NnIGEduf8D8,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:16:45,0vQYe6g8bNbdUKnUnXdQQV,My Love - Edit,Florence + The Machine,https://open.spotify.com/track/0vQYe6g8bNbdUKnUnXdQQV,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:13:47,2RSqIGxbnTQQjZIS5Iyakn,Eyes Don’t Lie,Tones And I,https://open.spotify.com/track/2RSqIGxbnTQQjZIS5Iyakn,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:09:51,4UG2Fm0E98LhE2dlNxiAXx,this is what falling in love feels like,JVKE,https://open.spotify.com/track/4UG2Fm0E98LhE2dlNxiAXx,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:07:50,3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,https://open.spotify.com/track/3M0lSi5WW79CXQamgSBIjx,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:04:01,1SlGaBvTqX0gb24ouXonOo,Fair,Normani,https://open.spotify.com/track/1SlGaBvTqX0gb24ouXonOo,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T14:00:56,0vp1sk3FzuDBeLMLcRhQdL,HANDSOMER (Remix) (Feat. Ktlyn),Russ;Ktlyn,https://open.spotify.com/track/0vp1sk3FzuDBeLMLcRhQdL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:58:32,6tTeRmhhuwDl5Y4UiJdHuO,Attention,Omah Lay;Justin Bieber,https://open.spotify.com/track/6tTeRmhhuwDl5Y4UiJdHuO,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:55:31,4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),Kygo;DNCE,https://open.spotify.com/track/4RAR8g8fZNB106ezUurnE0,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:51:56,3sYZo4HrHX8tkul5FhUpVo,"RIP, Love",Faouzia,https://open.spotify.com/track/3sYZo4HrHX8tkul5FhUpVo,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:49:01,50ZFpw2wS6ERvLmW8TINhq,Beg For You (feat. Rina Sawayama),Charli XCX;Rina Sawayama,https://open.spotify.com/track/50ZFpw2wS6ERvLmW8TINhq,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:46:12,66MhEsUuahsQOxNR4RJv9Z,You - Live,Miley Cyrus,https://open.spotify.com/track/66MhEsUuahsQOxNR4RJv9Z,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:43:11,4VtRHZ4tBDHaWltVAytlLY,Go,Cat Burns,https://open.spotify.com/track/4VtRHZ4tBDHaWltVAytlLY,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:39:36,68ENoqLVDFqkKeT01TEfF4,Say Nothing,Flume;MAY-A,https://open.spotify.com/track/68ENoqLVDFqkKeT01TEfF4,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:35:42,1aXWzWjj5Lchfm44Uet9nZ,Naked,FINNEAS,https://open.spotify.com/track/1aXWzWjj5Lchfm44Uet9nZ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:32:55,2w9nvs1ByWUGkED4M0ug34,Unloving You,Anson Seabra,https://open.spotify.com/track/2w9nvs1ByWUGkED4M0ug34,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:30:20,3t4KHjd8uQpJJ2fa0fRIpR,High,The Chainsmokers,https://open.spotify.com/track/3t4KHjd8uQpJJ2fa0fRIpR,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:27:24,5wXpoS2j5VYb7V3nK66xDe,Remedy,Leony,https://open.spotify.com/track/5wXpoS2j5VYb7V3nK66xDe,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:24:56,7xNCacksfUkYXsXuSW4vNF,PS5 (with TOMORROW X TOGETHER & Alan Walker),salem ilese;TOMORROW X TOGETHER;Alan Walker,https://open.spotify.com/track/7xNCacksfUkYXsXuSW4vNF,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:22:24,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Em Beihold,https://open.spotify.com/track/3o9kpgkIcffx0iSwxhuNI2,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:19:34,5viz8trU1uh1pngW0hWr3l,Give Me The Reason,James Bay,https://open.spotify.com/track/5viz8trU1uh1pngW0hWr3l,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:15:39,6Xa2rrTpSLkpx887Y115mO,Butterflies,Abe Parker,https://open.spotify.com/track/6Xa2rrTpSLkpx887Y115mO,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:12:35,2JrkrX1MMmqpwfve5El6Re,Solar Power - Spotify Singles,Glass Animals,https://open.spotify.com/track/2JrkrX1MMmqpwfve5El6Re,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-18T13:09:40,1DOgkaR5Gqa8JtPEIbQORC,Over,Lucky Daye,https://open.spotify.com/track/1DOgkaR5Gqa8JtPEIbQORC,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
