playlist,name,artists,duration,link
Daily Mix 5,Scenic Drive (feat. Ari Lennox & Smino),Khalid;Ari Lennox;Smino,04:09,https://open.spotify.com/track/6zIen2DYr2t19vbwqgORY2
Daily Mix 5,MONTERO (Call Me By Your Name),Lil Nas X,02:17,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
Daily Mix 5,Savage,Megan Thee Stallion,02:35,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
Daily Mix 5,Toxic Pony,ALTÉGO;Britney Spears;Ginuwine,03:18,https://open.spotify.com/track/6QHXcb0eFwOKZOZ9bOFmxm
Daily Mix 5,Kiss Me More (feat. SZA),Doja Cat;SZA,03:28,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
Daily Mix 5,Acapulco,Jason Derulo,02:19,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
Daily Mix 5,Forever,Labrinth,03:22,https://open.spotify.com/track/6potEImiklXkwD9qFzpu15
Daily Mix 5,Retrograde (feat. 6LACK & Lucky Daye),Khalid;6LACK;Lucky Daye,03:40,https://open.spotify.com/track/3v5WRAItrZgr5vCdW3vTmz
Daily Mix 5,SCOOP (feat. Doja Cat),Lil Nas X;Doja Cat,02:54,https://open.spotify.com/track/6bpq1jGkVz66Q3LYeoXdjZ
Daily Mix 5,Harleys In Hawaii,Katy Perry,03:05,https://open.spotify.com/track/3B4etxytImrRKQgV3XHjnR
Daily Mix 5,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake;Ozuna;Megan Thee Stallion;LISA,03:45,https://open.spotify.com/track/6IPNp9PfaEqrzotY47TIWy
Daily Mix 5,Get Into It (Yuh),Doja Cat,02:18,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
Daily Mix 5,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5;Megan Thee Stallion,03:47,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
Daily Mix 5,All For Us,Labrinth;Zendaya,03:11,https://open.spotify.com/track/76YSWx6L6FNsuaP6GWBb8P
Daily Mix 5,Closer (feat. H.E.R.),Saweetie;H.E.R.,02:48,https://open.spotify.com/track/1dKe9VEGUSNfzn5MDvm6SJ
Daily Mix 5,Bussin,Nicki Minaj;Lil Baby,02:16,https://open.spotify.com/track/7lcI4X8RZxK4zIknJcwpBq
Daily Mix 5,the lifeboat's empty!,Chelsea Cutler,02:54,https://open.spotify.com/track/6qY6IZtn59bCJsEl0tos9X
Daily Mix 5,Megan's Piano,Megan Thee Stallion,01:53,https://open.spotify.com/track/4HyVMzg0sUQsdOxRvSO8Ka
Daily Mix 5,Ain't Shit,Doja Cat,02:54,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
Daily Mix 5,Hrs & Hrs,Muni Long,03:24,https://open.spotify.com/track/3M5azWqeZbfoVkGXygatlb
Daily Mix 5,Mount Everest,Labrinth,02:37,https://open.spotify.com/track/1ZdhOMWyFR8Iv9eylMGYg2
Daily Mix 5,Naturally,Tinashe,03:14,https://open.spotify.com/track/3pIGVPZfTE7GCzT07XDcY6
Daily Mix 5,Butter - Megan Thee Stallion Remix,BTS;Megan Thee Stallion,02:44,https://open.spotify.com/track/474VqnPDr0251lsQBB8sQB
Daily Mix 5,Ex For A Reason (with JT from City Girls),Summer Walker;JT;City Girls,03:45,https://open.spotify.com/track/1De7cOMrdUnVpjWBaowMg4
Daily Mix 5,8TEEN,Khalid,03:48,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
Daily Mix 5,Streets,Doja Cat,03:46,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
