playlist,name,artists,duration,link
Daily Mix 3,Young Right Now,Robin Schulz;Dennis Lloyd,03:06,https://open.spotify.com/track/0JpEMzTHbt2zBIXrntrXzG
Daily Mix 3,In The Dark,Purple Disco Machine;Sophie and the Giants,03:05,https://open.spotify.com/track/52qTK7CEx1Vso4Evkx6ZCM
Daily Mix 3,Ferrari,James Hype;Miggy Dela Rosa,03:05,https://open.spotify.com/track/5xKJI9aPQhuTdTq8BrJ8fL
Daily Mix 3,When You Look At Me,Sara Kays,02:50,https://open.spotify.com/track/0KGeOj6DJXfCMGkLYiz4fB
Daily Mix 3,24/5,Mimi Webb,02:38,https://open.spotify.com/track/6rbusyA3DqbX30SLn7aofn
Daily Mix 3,Lose Somebody,Kygo;OneRepublic,03:19,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
Daily Mix 3,BED,Joel Corry;RAYE;David Guetta,02:58,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
Daily Mix 3,Elastic Heart,Lauren Spencer-Smith,04:30,https://open.spotify.com/track/6q8L2GUvO1XBeaZBrVLQir
Daily Mix 3,Love In The Dark,Adele,04:45,https://open.spotify.com/track/0DuWDLjriRPjDRoPgaCslY
Daily Mix 3,Drive (feat. Wes Nelson),Clean Bandit;Topic;Wes Nelson,02:59,https://open.spotify.com/track/6eCmK3GQyFuTNWCJHsaF9d
Daily Mix 3,Good Luck,Mabel;Jax Jones;Galantis,03:55,https://open.spotify.com/track/7CTdh15dTO5HqoeqRPHFha
Daily Mix 3,Little Bit Louder,Mimi Webb,02:35,https://open.spotify.com/track/6giT20TtwGt7N9nmUtTmKT
Daily Mix 3,Undeniable (feat. X Ambassadors),Kygo;X Ambassadors,03:00,https://open.spotify.com/track/71qB68guEJjbvtjlkZ8DF5
Daily Mix 3,This is the Place,Tom Grennan,03:05,https://open.spotify.com/track/0UtoTf0kuz8x6Zfy59r8hp
Daily Mix 3,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry;Jax Jones;Charli XCX;Saweetie,02:42,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
Daily Mix 3,Come Close,Anson Seabra,02:59,https://open.spotify.com/track/10LSITr9KpQs2uCh7g2QQh
Daily Mix 3,I Drink Wine,Adele,06:16,https://open.spotify.com/track/6v0UJD4a2FtleHeSYVX02A
Daily Mix 3,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran;Taylor Swift,03:05,https://open.spotify.com/track/6N1K5OVVCopBjGViHs2IvP
Daily Mix 3,Halfway,Mimi Webb,03:17,https://open.spotify.com/track/3dKMVCShHl7cT4IMoxj8x0
Daily Mix 3,Love Me Now (feat. Zoe Wees),Kygo;Zoe Wees,03:15,https://open.spotify.com/track/1c1sdxrYLIiuJOlE7PPttb
Daily Mix 3,When The Lights Go Down (feat. Cody Simpson),DVBBS;Galantis;Cody Simpson,03:09,https://open.spotify.com/track/3J3EdH1ZgXqk1ROTzQOF0U
Daily Mix 3,Sunshine - MOTi Remix,OneRepublic;MOTi,03:08,https://open.spotify.com/track/1zgV7obuDgU0DEaNCmPw8u
Daily Mix 3,Running,Martin Jensen;Cheat Codes;Theresa Rex,03:05,https://open.spotify.com/track/4hsRzEQg0t9qgtB4iXEGB5
Daily Mix 3,never knew a heart could break itself,Zach Hood,02:35,https://open.spotify.com/track/4d2ZJ9W7dkQuITwUCTuD5n
Daily Mix 3,Keep Your Head Up Princess,Anson Seabra,03:18,https://open.spotify.com/track/3XjAgiBvWBKu1tHSLTgffX
